id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,Comp,Group,Gls_p90,Ast_p90,npxG_p90,Sh_p90,xA_p90,KP_p90,xGChain_p90,xGBuildup_p90,npxG_per_Sh
6400,Antonio Martínez,37,2750,14,12.836471602320673,3,3.8200031016021967,93,24,2,0,F S,Alaves,13,12.09319394826889,15.361863365396855,3.4809861443936825,La_Liga,attack,0.4581818181818182,0.09818181818181819,0.3957772564888001,3.0436363636363635,0.1250182833251628,0.7854545454545455,0.5027518919584426,0.11392318290742962,0.13003434352977303
6531,Alexander Sørloth,35,1955,13,13.927608631551266,0,1.2237359210848808,68,10,4,1,F S,Atletico Madrid,13,13.927608631551266,15.904344144277276,2.849465993233025,La_Liga,attack,0.59846547314578,0.0,0.6411686838054291,3.130434782608696,0.056335669001350015,0.4603580562659847,0.7321692956444782,0.1311774626040779,0.20481777399340095
8026,Raphinha,22,1424,13,11.12714341841638,3,5.906838221475482,65,40,5,0,F M S,Barcelona,10,8.897310553118587,18.973049715161324,7.869677424430847,La_Liga,attack,0.821629213483146,0.1896067415730337,0.5623300209133938,4.10814606741573,0.37332544939100665,2.528089887640449,1.1991393780649713,0.49738129789239904,0.13688170081720902
8187,Georges Mikautadze,33,2155,13,15.062094315886496,6,4.149701787158847,66,29,1,0,F S,Villarreal,13,15.062094315886496,19.971632717177272,2.1160078616812825,La_Liga,attack,0.54292343387471,0.2505800464037123,0.6290433821019883,2.7563805104408354,0.17330541106463862,1.211136890951276,0.8340821088380299,0.08837155802845265,0.22821355024070447
1189,Lucas Boyé,29,1960,11,11.103807976469398,1,2.709607819095254,63,28,2,1,F M S,Alaves,8,8.873975029215217,12.193470728583634,3.775087649933994,La_Liga,attack,0.5051020408163265,0.04591836734693878,0.40747844521906607,2.8928571428571423,0.1244207672033535,1.2857142857142856,0.5599042681492485,0.17334586147656095,0.14085674649547963
6954,Juan Camilo Hernández,32,2623,11,12.400350131094456,3,4.870423881337047,89,34,5,0,F S,Real Betis,10,11.65707252174616,19.107489496469498,5.405497080646455,La_Liga,attack,0.3774304231795654,0.10293556995806329,0.3999758013561397,3.0537552420892107,0.1671132860542639,1.1666031261913838,0.6556134405955985,0.18547264096766333,0.1309783429409681
13769,Carlos Espí,25,1328,11,9.884630508720877,0,0.6899255998432636,57,9,3,0,F S,Levante,11,9.884630508720877,9.323621347546576,0.3610123936086893,La_Liga,attack,0.7454819277108434,0.0,0.6698921278500594,3.8629518072289155,0.04675700601347419,0.6099397590361446,0.6318719286740901,0.02446620137408286,0.17341457032843643
2120,Gerard Moreno,22,1368,10,7.015236139297485,0,3.00478845089674,39,23,0,0,F S,Villarreal,7,4.78540326654911,9.858238596469164,4.95141988992691,La_Liga,attack,0.6578947368421052,0.0,0.3148291622729678,2.56578947368421,0.19768345071689078,1.513157894736842,0.6485683287150766,0.325751308547823,0.1227026478602336
6170,André Silva,31,1858,10,10.836609966121614,0,1.556909404695034,57,22,3,0,F S,Elche,7,8.606777063570917,9.467075154185297,2.252919040620327,La_Liga,attack,0.48439181916038754,0.0,0.41690523989310146,2.761033369214209,0.07541541788081435,1.0656620021528525,0.4585773756063922,0.10912955525071552,0.1509960888345775
6637,Hugo Duro,36,1979,10,10.062427267432213,0,1.7364629544317722,36,17,4,1,F S,Valencia,9,8.575872018933296,11.142762534320354,2.7996803987771277,La_Liga,attack,0.45477513895907024,0.0,0.3900093389105592,1.637190500252653,0.07897001813989869,0.7731177362304194,0.5067451379933461,0.12732250423948532,0.23821866719259155
7020,Gorka Guruzeta,35,2401,10,11.726107958704231,3,3.501504704356193,84,26,4,1,F M S,Athletic Club,9,10.982830349355936,16.107928594574332,4.2075874749571085,La_Liga,attack,0.3748438150770512,0.11245314452311538,0.4116846028496603,3.1486880466472305,0.13125173818911176,0.9745939192003331,0.6037957407378967,0.15771881413833394,0.13074798034947543
8107,Jorge De Frutos,36,2526,10,12.133321626111863,1,3.344836812466383,63,31,3,0,F M S,Rayo Vallecano,9,11.390043957158923,16.192682379856706,2.233673200942576,La_Liga,attack,0.3562945368171021,0.035629453681710214,0.4058210436042372,2.2446555819477436,0.11917470828265023,1.1045130641330168,0.5769364268357496,0.0795845558530609,0.1807943485263321
10095,Abdessamad Ezzalzouli,29,2275,10,10.301263853907583,8,6.2180118300020695,73,32,3,0,F M S,Real Betis,10,10.301263853907583,18.697799935936928,4.9303385354578495,La_Liga,attack,0.3956043956043956,0.31648351648351647,0.4075225260886517,2.8879120879120883,0.24598728118689506,1.2659340659340659,0.7396931842788235,0.19504635964448638,0.14111320347818607
11783,Akor Adams,32,2048,10,10.047341846860943,3,1.1498911064118147,61,13,3,0,F S,Sevilla,7,7.8175089890137315,9.731918376870452,1.3182228859513998,La_Liga,attack,0.439453125,0.1318359375,0.3435428754937675,2.6806640625,0.05053232401223795,0.5712890625,0.4276721942960648,0.057929716667786124,0.12815588506579886
12160,Alberto Moleiro,38,2535,10,5.6144147682935,5,5.77781119197607,46,38,5,0,F M S,Villarreal,10,5.6144147682935,15.232634784653785,5.500843932852149,La_Liga,attack,0.3550295857988166,0.1775147928994083,0.19932833496900002,1.6331360946745563,0.2051293914311031,1.349112426035503,0.5408036018220278,0.19529623430244317,0.12205249496290217
2335,Pablo Fornals,37,2912,9,4.941328717395663,6,7.8924933429807425,43,84,2,0,F M S,Real Betis,9,4.941328717395663,23.12612571939826,12.777029509656131,La_Liga,attack,0.27815934065934067,0.18543956043956045,0.15271963755687146,1.3289835164835164,0.24393008271575095,2.5961538461538463,0.7147497646792045,0.3948944559989876,0.11491462133478286
5656,Nicolas Pepe,37,2497,9,9.80356877669692,8,8.080096108838916,65,55,4,0,F M S,Villarreal,7,8.317013502120972,21.613017408177257,7.798260133713484,La_Liga,attack,0.32438926712054467,0.2883460152182619,0.29977221273163296,2.3428113736483778,0.29123293944553563,1.9823788546255507,0.7790034308113548,0.2810746543989642,0.12795405387878417
8549,Ferrán Jutglà,30,1702,9,6.59795877058059,3,1.5541915334761145,45,15,4,0,F M S,Celta Vigo,9,6.59795877058059,8.991645194590092,2.8614895455539227,La_Liga,attack,0.4759106933019977,0.15863689776733256,0.34889323698722274,2.3795534665099884,0.08218404113563473,0.7931844888366627,0.4754688998314385,0.15131260816677616,0.146621306012902
13705,Federico Viñas,34,2575,9,9.87893870100379,1,3.027751691639424,60,29,5,3,F M S,Real Oviedo,7,8.392383448779583,8.796410974115133,2.640840981155634,La_Liga,attack,0.3145631067961165,0.03495145631067961,0.29332602345249026,2.0970873786407767,0.1058243309699216,1.0135922330097087,0.30744737385256776,0.09230123817631342,0.13987305747965972
14041,Vladyslav Vanat,27,2003,9,9.496832385659218,1,2.104125237092376,27,12,4,0,F,Girona,6,7.2669995576143265,8.851113688200712,1.6265962794423103,La_Liga,attack,0.40439340988517225,0.044932601098352475,0.3265251923041884,1.2131802296555168,0.09454381993924806,0.5391912131802297,0.3977035606280899,0.0730872017722456,0.26914813176349356
556,Marcus Rashford,32,1739,8,8.697766778059304,7,4.963629940524697,76,46,3,0,F M S,Barcelona,8,8.697766778059304,17.325936785899103,7.726865269243717,La_Liga,attack,0.4140310523289247,0.36227717078780913,0.4501431915039318,3.9332949971247846,0.2568871159558498,2.380678550891317,0.896684480006279,0.3998952698285995,0.11444429971130662
2589,Rafa Mir,27,1834,8,8.264916526153684,0,1.7095182929188013,69,9,4,0,F M S,Elche,7,6.778489189222455,11.559987911954522,4.549745937809348,La_Liga,attack,0.3925845147219193,0.0,0.3326412361123342,3.386041439476554,0.08389130117922144,0.44165757906215924,0.56728403057574,0.22326997513786334,0.09823897375684718
5074,Kike García,37,1694,8,10.003981161862612,1,2.6575004514306784,60,19,3,0,F S,Espanyol,7,8.517553839832544,12.71857414022088,2.124022038653493,La_Liga,attack,0.42502951593860683,0.053128689492325853,0.45252647319063105,3.1877213695395517,0.1411895163097763,1.009445100354191,0.6757211762809204,0.11284650736647837,0.14195923066387575
5682,Gonçalo Guedes,32,1833,8,4.142274813726544,4,2.665413634851575,46,24,3,0,F M S,Real Sociedad,8,4.142274813726544,12.011291518807411,7.679975047707558,La_Liga,attack,0.39279869067103107,0.19639934533551553,0.20338501540392195,2.258592471358429,0.13087137323330153,1.1783960720130933,0.5897524477319515,0.3770855178907148,0.09004945247231619
10846,Julián Álvarez,29,1926,8,8.894600672647357,4,6.265264900401235,54,47,2,0,F S,Atletico Madrid,6,6.664767829701304,17.452052727341652,7.806348083540797,La_Liga,attack,0.37383177570093457,0.18691588785046728,0.3114377490514628,2.5233644859813085,0.2927693878692166,2.196261682242991,0.8155164825860585,0.3647826207262055,0.12342162647595008
11094,Antony,32,2495,8,9.02497192658484,6,6.643909856677055,90,56,6,1,F M S,Real Betis,8,9.02497192658484,22.010275080800056,10.2550476831384,La_Liga,attack,0.28857715430861725,0.21643286573146292,0.32555008953612646,3.246492985971944,0.2396600749903547,2.0200400801603204,0.7939578185458939,0.36992155971240726,0.10027746585094266
2270,Antoine Griezmann,34,1428,7,8.293904645368457,4,4.9885023310780525,47,32,0,0,F S,Atletico Madrid,7,8.293904645368457,17.252844139933586,7.144089825451374,La_Liga,attack,0.4411764705882353,0.25210084033613445,0.5227250826912894,2.96218487394958,0.3144014074208857,2.0168067226890756,1.0873641264664025,0.4502577621082799,0.17646605628443526
4175,Pere Milla,33,2005,7,7.654542326927185,1,4.100008985027671,59,34,6,1,F M S,Espanyol,7,7.654542326927185,11.191884029656649,3.3394176652655005,La_Liga,attack,0.314214463840399,0.04488778054862842,0.3435954161712951,2.6483790523690773,0.18404030356732687,1.5261845386533666,0.5023788342489268,0.1498990473186509,0.12973800554113873
8042,Raul García,36,926,7,6.938203576952219,1,1.1225733663886786,39,12,2,1,F S,Osasuna,7,6.938203576952219,7.228577986359596,1.1627431195229292,La_Liga,attack,0.6803455723542117,0.09719222462203024,0.6743394405245138,3.7904967602591793,0.10910540278075709,1.1663066954643628,0.7025615753481249,0.11300959045039269,0.17790265581928766
8292,Dani Olmo,33,2109,7,8.75443153269589,8,6.657491793856025,70,50,1,0,F M S,Barcelona,7,8.75443153269589,22.55907628685236,10.709148935973644,La_Liga,attack,0.29871977240398295,0.3413940256045519,0.37358882785330966,2.9871977240398295,0.28410349049172223,2.1337126600284493,0.9626917334360893,0.45700493325634334,0.12506330760994128
9275,Iván Romero,32,2339,7,9.59401980228722,1,2.88573707267642,59,25,5,0,F M S,Levante,7,8.850742192938924,14.721420374698935,4.722817124798894,La_Liga,attack,0.26934587430525864,0.038477982043608375,0.34055869917251097,2.2702009405728942,0.11103733926501831,0.9619495510902095,0.5664505488340762,0.18172447252325802,0.1500125795413377
10930,Etta Eyong,33,1657,7,11.02054724190384,4,2.822161927819252,50,15,3,0,F S,"Levante,Villarreal",7,10.277269617654383,12.05828979704529,2.071900935843587,La_Liga,attack,0.38020519010259507,0.21726010863005432,0.558210178387987,2.715751357875679,0.15328580175240356,0.8147254073627037,0.6549463377996839,0.11253535559802223,0.20554539235308766
10974,Samú Costa,34,2731,7,4.27746016997844,2,1.979983518831432,39,17,11,0,M S,Mallorca,7,4.27746016997844,9.480698188766835,5.15883654076606,La_Liga,midfield,0.23068473086781396,0.06590992310508971,0.14096353544418147,1.2852435005492493,0.06525028073776232,0.5602343463932625,0.3124360443020927,0.170009259856809,0.10967846589688307
11186,Alvaro Rodríguez,34,2199,7,12.178225251846015,5,3.8613251298666,74,32,2,0,F S,Elche,7,12.178225251846015,15.05247726943344,2.806102915666997,La_Liga,attack,0.286493860845839,0.20463847203274216,0.498426681521665,3.0286493860845836,0.15803513491950613,1.3096862210095497,0.6160631897448884,0.11484732260574339,0.16457061151143265
12322,Tajon Buchanan,35,1873,7,2.74269391130656,1,2.5965847074985504,27,15,8,0,F M S,Villarreal,7,2.74269391130656,7.827929214574397,2.7268755370751023,La_Liga,attack,0.33635878270154834,0.04805125467164976,0.1317898836185747,1.2973838761345435,0.12476915305652404,0.7207688200747464,0.37614182024116166,0.13102979088988745,0.10158125597431704
13350,Roberto Fernández,38,2388,7,9.296747288666666,3,3.156827750615776,59,18,3,0,F S,Espanyol,6,8.553469679318368,12.14238354191184,2.0526475217193365,La_Liga,attack,0.2638190954773869,0.11306532663316583,0.32236694771300384,2.2236180904522613,0.11897592024933829,0.6783919597989949,0.4576275204238131,0.07736108750198505,0.1449740623613283
13701,Ilyas Chaira,37,2584,7,7.220865061506629,2,2.07834442704916,84,22,2,1,F M S,Real Oviedo,7,7.220865061506629,11.205173783004284,3.461104169487953,La_Liga,attack,0.24380804953560373,0.0696594427244582,0.25150071808653124,2.9256965944272446,0.07238815728886393,0.7662538699690402,0.3902730806773938,0.12054929382891479,0.08596267930365034
3264,Mauro Arambarri,37,3279,6,8.078672235831618,2,0.9766136407852172,57,22,6,0,M,Getafe,4,5.848839415237308,5.961405856534839,2.0200484236702323,La_Liga,midfield,0.16468435498627632,0.05489478499542543,0.16053539108611092,1.5645013723696248,0.02680549791725207,0.6038426349496798,0.163625046382475,0.05544506194886274,0.10261121781118085
6227,Brais Méndez,29,1708,6,6.033863070420921,2,3.3276691418141127,36,26,4,1,F M S,Real Sociedad,5,4.547307777218521,12.2444488145411,5.582106248475611,La_Liga,attack,0.3161592505854801,0.1053864168618267,0.2396122365044888,1.8969555035128804,0.17534556367872958,1.370023419203747,0.645199293506264,0.2941390880344292,0.12631410492273668
8765,Roberto Navarro,32,1246,6,3.3031710321083665,1,2.0628209859132767,21,24,1,0,M S,Athletic Club,6,3.3031710321083665,8.301526971161366,4.595135105773807,La_Liga,midfield,0.4333868378812199,0.07223113964686999,0.23859180809771507,1.5168539325842696,0.1489999106999959,1.7335473515248796,0.5996287539362142,0.3319118455213825,0.15729385867182696
8824,Jude Bellingham,28,1933,6,7.732056498527527,4,3.037935324013233,51,36,3,0,M S,Real Madrid,6,7.732056498527527,13.966085232794285,8.35675865970552,La_Liga,midfield,0.2793585100879462,0.18623900672529747,0.360002630557412,2.374547335747543,0.14144551430997981,1.676151060527677,0.6502574603991131,0.3890886080566461,0.15160895095152013
9001,Martín Satriano,18,1609,6,4.711501374840736,1,2.4850312769412994,35,15,5,0,F M,Getafe,6,4.711501374840736,8.570994183421135,1.9049698896706104,La_Liga,attack,0.3356121814791796,0.05593536357986326,0.2635395424087423,1.9577377252952146,0.13900112798304348,0.8390304536979492,0.47942167589055446,0.10655518338741762,0.13461432499544962
9211,Nico Williams,25,1715,6,5.862554809078574,3,4.138543902896345,46,34,2,0,M S,Athletic Club,5,4.375999530777335,10.798387989401816,3.284014131873846,La_Liga,midfield,0.314868804664723,0.1574344023323615,0.2296442902448747,2.41399416909621,0.21718306195957496,1.7842565597667637,0.5666792530881419,0.172338934034196,0.09513042458211599
10975,Largie Ramazani,27,1200,6,6.468218728899956,1,2.4562970297411084,51,17,4,0,F M S,Valencia,3,4.23838584497571,9.884040178731084,3.9631658289581537,La_Liga,attack,0.45,0.07500000000000001,0.3178789383731782,3.825,0.18422227723058313,1.275,0.7413030134048313,0.2972374371718615,0.0831056048034453
11322,Viktor Tsygankov,32,2672,6,7.313595972955227,5,4.26087084133178,50,55,3,0,F M S,Girona,6,7.313595972955227,15.098643213510512,5.471966687589884,La_Liga,attack,0.20209580838323352,0.16841317365269462,0.24634118172379132,1.684131736526946,0.1435173561825824,1.8525449101796407,0.5085620842874049,0.18431025519576702,0.14627191945910453
11402,Carlos Romero,36,3207,6,2.956237475387752,3,3.295898557640612,42,28,4,0,D,Espanyol,6,2.956237475387752,11.255615886300802,7.793717348948121,La_Liga,,0.16838166510757718,0.08419083255378859,0.08296269809320166,1.1786716557530403,0.09249481452686469,0.7857811038353602,0.31587322412443786,0.21871985076561612,0.07038660655685124
11822,Fermín López,30,1780,6,7.523078422993421,9,7.6479049026966095,68,34,3,0,F M S,Barcelona,6,7.523078422993421,24.60513487458229,12.423649363219738,La_Liga,attack,0.30337078651685395,0.45505617977528084,0.3803803697019145,3.438202247191011,0.3866918209228623,1.7191011235955056,1.244079853209217,0.6281620464549306,0.11063350622049148
12035,Gonzalo García,30,923,6,5.269253443926573,1,1.6349990256130695,21,13,2,0,F S,Real Madrid,6,5.269253443926573,8.073908843100071,1.9430877678096292,La_Liga,attack,0.5850487540628386,0.09750812567713976,0.5137950270350937,2.047670639219935,0.15942569047148022,1.267605633802817,0.7872717181787718,0.18946684626529428,0.2509168306631701
13279,Víctor Muñoz,34,2705,6,7.114694999530912,2,2.412180700339377,81,27,3,0,F M S,Osasuna,6,7.114694999530912,11.554271526634691,3.834848198108375,La_Liga,attack,0.199630314232902,0.066543438077634,0.23671813307126882,2.6950092421441774,0.08025739853254858,0.8983364140480592,0.38443047593239266,0.1275919918039755,0.08783574073494954
770,Ayoze Pérez,26,1154,5,5.862349048256874,4,2.57591051235795,25,17,4,0,F S,Villarreal,4,5.119071401655674,8.997008547186852,1.811542371287942,La_Liga,attack,0.389948006932409,0.3119584055459272,0.39923433808406467,1.9497400346620453,0.20089423406604462,1.3258232235701908,0.7016731102658723,0.1412814674314686,0.20476285606622696
2290,Iago Aspas,32,1082,5,4.438365060836077,3,4.45842863060534,28,30,3,0,F M S,Celta Vigo,3,2.9518098421394825,11.226651870645584,6.235691965557635,La_Liga,attack,0.4158964879852126,0.24953789279112754,0.2455294693091991,2.3290203327171906,0.3708489618802963,2.4953789279112755,0.9338250169668232,0.5186804777266054,0.1054217800764101
2624,Djibril Sow,33,2235,5,1.5513262078166008,4,2.01867562904954,19,25,6,0,M S,Sevilla,5,1.5513262078166008,6.6189771089702845,4.309138225391507,La_Liga,midfield,0.20134228187919462,0.16107382550335572,0.06246951172415842,0.7651006711409396,0.0812889515053506,1.0067114093959733,0.2665359909652464,0.17352234464663788,0.08164874777982109
6241,Federico Valverde,33,2765,5,2.2435944536700845,8,5.012471796944737,51,43,3,1,D F M S,Real Madrid,5,2.2435944536700845,19.056539345532656,15.301276870071888,La_Liga,attack,0.162748643761302,0.2603978300180832,0.07302839089703711,1.6600361663652803,0.16315459736890647,1.3996383363471971,0.6202851866538658,0.49805241168407594,0.04399204811117813
7074,Nicolás González,24,1480,5,5.666498072445393,0,1.7241394147276878,43,12,4,1,D F M S,Atletico Madrid,5,5.666498072445393,10.485972724854946,5.266246838495135,La_Liga,attack,0.30405405405405406,0.0,0.3445843422433009,2.614864864864865,0.1048463157604675,0.7297297297297298,0.6376605035384764,0.3202447401787582,0.13177902494059052
8328,Azz-Eddine Ounahi,24,1777,5,3.850151646882296,2,5.440476134419441,51,35,6,0,F M S,Girona,4,3.106873992830515,13.077412985265257,8.065416779369116,La_Liga,attack,0.25323579065841306,0.10129431626336523,0.15735433841009924,2.583005064715813,0.27554465509158677,1.7726505346088912,0.662333803418049,0.4084904390226339,0.060919097898637545
8696,Pape Alassane Gueye,31,2280,5,5.21023759432137,2,2.2214559176936746,48,25,8,0,M S,Villarreal,4,4.466959962621331,15.24400033056736,10.280141228809953,La_Liga,midfield,0.19736842105263158,0.07894736842105263,0.17632736694557888,1.894736842105263,0.08768904938264505,0.9868421052631579,0.6017368551539747,0.40579504850565606,0.0930616658879444
10870,Williot Swedberg,29,1237,5,5.188336543738842,5,1.9846364725381136,23,10,2,0,F M S,Celta Vigo,5,5.188336543738842,8.525909911841154,3.268151741474867,La_Liga,attack,0.36378334680679064,0.36378334680679064,0.37748608644825854,1.6734033953112368,0.14439553963494764,0.7275666936135813,0.6203168084605528,0.23777983567723365,0.22557984972777573
12294,Carlos Vicente,21,1250,5,3.714753158390522,0,3.857187973335385,12,26,1,0,F M S,Alaves,2,1.4849203303456306,5.572600442916155,1.6297904159873724,La_Liga,attack,0.36,0.0,0.1069142637848854,0.8639999999999999,0.2777175340801477,1.8719999999999999,0.4012272318899631,0.1173449099510908,0.12374336086213589
498,Alexis Sánchez,28,1278,4,3.5005651153624058,2,1.831439543515444,25,27,3,0,F M S,Sevilla,3,2.757287496700883,6.62530991435051,2.9326467169448733,La_Liga,attack,0.28169014084507044,0.14084507042253522,0.19417517582400584,1.7605633802816902,0.12897461574052424,1.9014084507042253,0.4665711207289091,0.20652441668625868,0.11029149986803531
1450,Umar Sadiq,25,1028,4,5.453680071979761,2,1.716763524338603,30,10,4,0,F S,"Real Sociedad,Valencia",4,5.453680071979761,8.170098496600986,1.6392004117369652,La_Liga,attack,0.35019455252918286,0.17509727626459143,0.47746226311106854,2.6264591439688716,0.150300308551045,0.8754863813229572,0.715280996784133,0.1435097636734697,0.1817893357326587
2252,Borja Mayoral,16,1072,4,3.4905536491423845,1,0.560979638248682,15,5,0,0,F S,Getafe,4,2.747275995090604,2.6726806866936386,0.4403858962468803,La_Liga,attack,0.33582089552238803,0.08395522388059701,0.2306481712296216,1.2593283582089552,0.047097171121624426,0.41977611940298504,0.22438550541271218,0.0369726965132642,0.18315173300604026
2478,Carlos Soler,33,2346,4,3.2679054085165262,3,5.041204136796296,35,46,3,1,F M S,Real Sociedad,4,3.2679054085165262,12.060087494552135,8.075280973687768,La_Liga,attack,0.1534526854219949,0.11508951406649617,0.12536721516048055,1.3427109974424551,0.19339657813796532,1.7647058823529411,0.4626632031158108,0.3097933877373824,0.09336872595761503
6427,Aitor Ruibal,27,1809,4,4.419992010109127,2,1.795642390847206,31,19,4,1,D F M S,Real Betis,4,4.419992010109127,10.049647815525532,4.529752524569631,La_Liga,attack,0.1990049751243781,0.09950248756218905,0.21990010000542917,1.5422885572139302,0.08933544233070675,0.945273631840796,0.49998247838435483,0.22536082211789205,0.14258038742287504
7071,Álvaro García,32,2123,4,6.8708263747394085,5,7.334621558897197,47,40,3,0,F M S,Rayo Vallecano,4,6.8708263747394085,14.599677024409177,2.0335369165986776,La_Liga,attack,0.16957136128120584,0.2119642016015073,0.2912738453728435,1.9924634950541689,0.31093544055616945,1.6957136128120585,0.6189217768237522,0.08620740579080592,0.14618779520722144
7779,Oihan Sancet,28,1832,4,7.056168496608734,0,1.445348110049963,48,27,4,1,M S,Athletic Club,2,5.569741144776344,7.564459195360541,2.206977505236864,La_Liga,midfield,0.1965065502183406,0.0,0.2736226544922877,2.358078602620087,0.07100509274262919,1.3264192139737991,0.37161644518692616,0.10842138399089397,0.11603627384950717
8230,German Valera,36,2888,4,2.898498496040702,5,7.393028756603599,28,45,4,1,D F M S,Elche,4,2.898498496040702,14.3036432787776,7.749514225870371,La_Liga,attack,0.12465373961218837,0.15581717451523544,0.09032716919794431,0.8725761772853186,0.23039217039277143,1.4023545706371192,0.44575065619459275,0.2415014821081487,0.10351780343002506
8267,Guido Rodríguez,16,1310,4,0.80956956371665,0,0.3541121035814285,15,7,4,0,M S,Valencia,4,0.80956956371665,4.893359726294875,4.198376424610615,La_Liga,midfield,0.2748091603053435,0.0,0.05561928300343397,1.0305343511450382,0.024328312459792795,0.48091603053435117,0.33618501936377004,0.28843807497324836,0.053971304247776665
9694,Diego López,34,1781,4,3.476579644717276,1,2.03228465653956,28,16,2,0,F M S,Valencia,4,3.476579644717276,8.334774944931269,3.1896458361297846,La_Liga,attack,0.20213363279056712,0.05053340819764178,0.17568341831811052,1.4149354295339696,0.10269827012271779,0.8085345311622685,0.42118458452768903,0.1611836750430548,0.12416355873990272
9796,Giuliano Simeone,31,2153,4,6.101236687973142,6,5.526886135339737,36,29,2,0,D F M S,Atletico Madrid,4,6.101236687973142,18.556789096444845,9.045107055455446,La_Liga,attack,0.1672085462145843,0.2508128193218765,0.25504472917676857,1.5048769159312587,0.23103564894592493,1.2122619600557363,0.775713431806798,0.3781048002744961,0.16947879688814282
10078,Hugo Álvarez,28,1359,4,2.272590968757868,2,2.45073258318007,14,25,2,0,D F M S,Celta Vigo,4,2.272590968757868,8.504904292523861,5.041602535173297,La_Liga,attack,0.26490066225165565,0.13245033112582782,0.1505027131627727,0.9271523178807947,0.1623001710715278,1.6556291390728477,0.5632386948691298,0.3338809625942581,0.1623279263398477
10322,Javier Guerra,36,2086,4,3.004997119307518,6,3.467247355729341,31,31,3,0,F M S,Valencia,4,3.004997119307518,11.069295661523938,6.21899560559541,La_Liga,attack,0.1725790987535954,0.2588686481303931,0.12964992365181047,1.3374880153403643,0.1495936059518891,1.3374880153403643,0.47758226727572123,0.26831716419155655,0.09693539094540381
11025,Pablo Torre,35,1614,4,2.8149523828178644,4,2.9544795835390687,25,34,4,0,M S,Mallorca,4,2.8149523828178644,8.271478340029716,4.640594145283103,La_Liga,midfield,0.22304832713754646,0.22304832713754646,0.15696760498984375,1.3940520446096656,0.16474793216760608,1.8959107806691449,0.46123485167451955,0.25876919025742207,0.11259809531271457
12190,Arda Güler,33,2076,4,4.8113659825176,9,8.848396001383662,49,70,1,0,F M S,Real Madrid,4,4.8113659825176,16.119426768273115,8.680156823247671,La_Liga,attack,0.17341040462427745,0.3901734104046242,0.2085852304559653,2.1242774566473988,0.3836009827189449,3.034682080924856,0.6988190795494125,0.3763073767303904,0.09819114250035918
12305,Isaac Romero,29,1506,4,5.542458679527044,0,1.0822319444268942,41,14,6,1,F M S,Sevilla,4,4.799181040376425,7.964388970285654,2.7966378815472126,La_Liga,attack,0.2390438247011952,0.0,0.28680364783126044,2.450199203187251,0.06467521580240404,0.8366533864541833,0.47595950021627415,0.16712975387732346,0.11705319610674207
13700,Alberto Reina,38,2616,4,3.899130245670676,1,4.210082144476473,25,35,4,1,F M S,Real Oviedo,4,3.899130245670676,8.353435187600553,3.1385123571380973,La_Liga,attack,0.13761467889908258,0.034403669724770644,0.13414438918591776,0.860091743119266,0.1448422756127227,1.2041284403669725,0.2873888252614869,0.1079763425620905,0.15596520982682704
14059,Alemão,26,1118,4,4.114549320191145,0,0.3112838324159384,25,7,3,0,F S,Rayo Vallecano,4,4.114549320191145,6.356759304180741,2.0705359429121017,La_Liga,attack,0.3220035778175313,0.0,0.33122490055206,2.012522361359571,0.02505862693867125,0.5635062611806798,0.5117248098177699,0.16667999540437312,0.1645819728076458
2399,Iñaki Williams,30,2188,3,8.660440864041448,6,4.209227036684752,57,25,2,0,F M S,Athletic Club,2,7.9171632546931505,12.954110903665423,3.731445241719484,La_Liga,attack,0.12340036563071298,0.24680073126142596,0.3256602801290601,2.3446069469835464,0.17314005178319364,1.0283363802559415,0.532847340644373,0.15348723571972284,0.13889760095952897
3425,Thomas Lemar,27,1252,3,1.774252887815237,1,1.3809418808668852,17,19,4,0,M S,Girona,3,1.774252887815237,6.247596652712673,3.81582584278658,La_Liga,midfield,0.21565495207667731,0.0718849840255591,0.1275421404979004,1.2220447284345048,0.09926898504634157,1.365814696485623,0.449108385578387,0.2743005797530289,0.10436781693030805
6168,Leandro Cabrera,37,3330,3,3.651096777059138,0,1.0857037864625454,40,11,4,0,D,Espanyol,3,3.651096777059138,7.0683932332322,6.544433953240514,La_Liga,,0.08108108108108109,0.0,0.09867829127186858,1.0810810810810811,0.02934334558006879,0.29729729729729726,0.19103765495222164,0.17687659333082467,0.09127741942647845
6592,Manuel Morlanes,32,1801,3,1.6544483443722129,0,1.4072198066860435,13,17,3,1,M S,Mallorca,3,1.6544483443722129,8.313975814729929,5.546532068401575,La_Liga,midfield,0.14991671293725709,0.0,0.08267648583758977,0.6496390893947807,0.07032192259952466,0.8495280399777901,0.4154679751947216,0.27717261863194986,0.127265257259401
7070,Santiago Comesaña,34,2428,3,4.922558205202222,6,3.088725697249174,27,27,5,1,M S,Villarreal,3,4.922558205202222,17.868470140732825,11.845108757726848,La_Liga,midfield,0.11120263591433277,0.22240527182866554,0.18246714928673805,1.0008237232289952,0.11449147971681452,1.0008237232289952,0.6623403264686797,0.4390691055170578,0.18231697056304524
