Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,xG,npxG,xAG,npxG+xAG,xG+xAG,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,npxG/Sh,Cmp,Att,Cmp%,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Crs,CK,TB,Sw,PrgP,SCA,SCA90,GCA,GCA90,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Int,Tkl+Int,Clr,Blocks,Err,Touches,Def Pen,Att Pen,Succ,Succ%,Carries,PrgC,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,PKwon,PKcon,OG,Recov,Won,Won%,Gls_p90,Ast_p90,G+A_p90,G-PK_p90,xG_p90,npxG_p90,xAG_p90,npxG+xAG_p90,xG+xAG_p90,Sh_p90,SoT_p90,Cmp_p90,Att_p90,TotDist_p90,PrgDist_p90,xA_p90,KP_p90,1/3_p90,PPA_p90,CrsPA_p90,Crs_p90,CK_p90,TB_p90,Sw_p90,PrgP_p90,Tkl_p90,TklW_p90,Def 3rd_p90,Mid 3rd_p90,Att 3rd_p90,Int_p90,Tkl+Int_p90,Clr_p90,Blocks_p90,Touches_p90,Def Pen_p90,Att Pen_p90,Succ_p90,Carries_p90,PrgC_p90,CPA_p90,Mis_p90,Dis_p90,Rec_p90,PrgR_p90,CrdY_p90,CrdR_p90,Fls_p90,Fld_p90,PKwon_p90,PKcon_p90,OG_p90,Recov_p90,Won_p90,PrimaryPos,SecondaryPos,Group,Cluster
Alberto Dossena,it ITA,DF,Como,it Serie A,25.0,1998.0,23,20,1825,20.3,0,2,2,0,0,0,0.8,0.8,0.7,1.5,0.07,12,3,25.0,0.59,0.15,0.0,0.0,0.07,894,1020,87.6,16693,5441,0.4,5,33,1,0,1,0,0,3,36,11,0.54,2,0.1,33,20,23,8,2,57.1,22,55,89,8,1,1220,173,20,4,66.7,693,4,0,8,3,776,1,1,1,0,22,0,0,2,0,68,59,71.1,0.0,0.0986301369863013,0.0986301369863013,0.0,0.0394520547945205,0.0394520547945205,0.0345205479452054,0.073972602739726,0.0034520547945205,0.5917808219178082,0.147945205479452,44.08767123287671,50.3013698630137,823.2164383561644,268.3232876712329,0.0197260273972602,0.2465753424657534,1.6273972602739726,0.0493150684931506,0.0,0.0493150684931506,0.0,0.0,0.147945205479452,1.7753424657534247,1.6273972602739726,0.9863013698630138,1.1342465753424658,0.3945205479452054,0.0986301369863013,1.084931506849315,2.712328767123288,4.389041095890411,0.3945205479452054,60.16438356164384,8.531506849315068,0.9863013698630138,0.1972602739726027,34.175342465753424,0.1972602739726027,0.0,0.3945205479452054,0.147945205479452,38.26849315068493,0.0493150684931506,0.0493150684931506,0.0493150684931506,1.084931506849315,0.0,0.0,0.0986301369863013,0.0,3.3534246575342466,2.9095890410958907,DF,,defense,0
Guela Doué,ci CIV,DF,Strasbourg,fr Ligue 1,21.0,2002.0,32,30,2717,30.2,1,2,3,1,0,0,0.8,0.8,0.7,1.5,0.05,18,6,33.3,0.6,0.2,0.06,0.17,0.05,1688,2023,83.4,29943,12563,1.1,11,153,14,6,46,0,1,3,173,44,1.46,5,0.17,65,45,40,15,10,68.5,34,99,154,26,1,2421,155,31,27,65.9,1184,51,4,43,13,1505,54,7,0,0,41,1,0,1,0,162,58,61.1,0.0331247699668752,0.0662495399337504,0.0993743099006256,0.0331247699668752,0.0264998159735001,0.0264998159735001,0.0231873389768126,0.0496871549503128,0.0016562384983437,0.5962458594037541,0.1987486198012513,55.9146117040854,67.0114096429886,991.854987118145,416.1464850938535,0.0364372469635627,0.3643724696356275,5.06808980493191,0.4637467795362532,0.1987486198012513,1.5237394184762607,0.0,0.0331247699668752,0.0993743099006256,5.730585204269415,2.15311004784689,1.4906146485093854,1.3249907986750094,0.4968715495031284,0.3312476996687523,1.1262421788737578,3.2793522267206474,5.101214574898785,0.8612440191387559,80.19506808980493,5.134339344865661,1.026867868973132,0.8943687891056312,39.21972764078027,1.6893632683106363,0.1324990798675009,1.4243651085756348,0.4306220095693779,49.85277880014722,1.7887375782112624,0.2318733897681266,0.0,1.3581155686418844,0.0331247699668752,0.0,0.0331247699668752,0.0,5.366212734633788,1.9212366580787636,DF,,defense,3
Ismaël Doukouré,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,21.0,2003.0,31,31,2639,29.3,1,1,2,1,0,0,0.6,0.6,1.1,1.6,0.06,3,1,33.3,0.1,0.03,0.33,1.0,0.19,1494,1685,88.7,25372,7657,0.5,11,101,1,0,1,0,2,2,116,22,0.75,4,0.14,40,22,19,18,3,68.0,25,65,102,13,3,1944,202,7,13,76.5,1149,20,0,21,18,1385,9,7,0,0,30,1,0,0,1,103,26,61.9,0.0341038272072754,0.0341038272072754,0.0682076544145509,0.0341038272072754,0.0204622963243652,0.0204622963243652,0.037514209928003,0.0545661235316407,0.0020462296324365,0.1023114816218264,0.0341038272072754,50.95111784766957,57.46494884425919,865.2823039029936,261.1330049261084,0.0170519136036377,0.3751420992800303,3.444486547934824,0.0341038272072754,0.0,0.0341038272072754,0.0,0.0682076544145509,0.0682076544145509,3.956043956043956,1.3641530882910191,0.7502841985600606,0.6479727169382342,0.6138688897309587,0.1023114816218264,0.8525956801818871,2.2167487684729066,3.4785903751420992,0.4433497536945813,66.29784009094354,6.888973095869647,0.2387267904509283,0.4433497536945813,39.18529746115953,0.6820765441455097,0.0,0.7161803713527851,0.6138688897309587,47.23380068207654,0.3069344448654793,0.2387267904509283,0.0,1.0231148162182646,0.0341038272072754,0.0,0.0,0.0341038272072754,3.512694202349375,0.8866995073891626,DF,MF,defense,2
Radu Drăgușin,ro ROU,DF,Tottenham,eng Premier League,22.0,2002.0,16,14,1252,13.9,0,0,0,0,0,0,0.1,0.1,0.4,0.5,0.04,5,1,20.0,0.36,0.07,0.0,0.0,0.02,716,840,85.2,13638,5250,0.2,4,52,2,1,1,0,1,3,37,8,0.58,1,0.07,10,6,8,2,0,50.0,15,25,49,5,4,961,148,12,0,0.0,623,7,0,8,2,669,2,1,0,0,6,0,0,0,0,48,33,60.0,0.0,0.0,0.0,0.0,0.0071884984025559,0.0071884984025559,0.0287539936102236,0.0359424920127795,0.0028753993610223,0.3594249201277955,0.0718849840255591,51.46964856230032,60.38338658146965,980.3674121405752,377.3961661341853,0.0143769968051118,0.2875399361022364,3.7380191693290734,0.1437699680511182,0.0718849840255591,0.0718849840255591,0.0,0.0718849840255591,0.2156549520766773,2.659744408945687,0.7188498402555911,0.4313099041533546,0.5750798722044728,0.1437699680511182,0.0,1.0782747603833864,1.7971246006389776,3.522364217252396,0.3594249201277955,69.08146964856229,10.638977635782748,0.8626198083067093,0.0,44.78434504792333,0.5031948881789137,0.0,0.5750798722044728,0.1437699680511182,48.09105431309904,0.1437699680511182,0.0718849840255591,0.0,0.4313099041533546,0.0,0.0,0.0,0.0,3.450479233226837,2.3722044728434506,DF,,defense,0
Domingos Duarte,pt POR,DF,Getafe,es La Liga,29.0,1995.0,22,21,1859,20.7,1,0,1,1,0,0,0.2,0.2,0.1,0.3,0.01,3,1,33.3,0.15,0.05,0.33,1.0,0.07,497,633,78.5,11101,3730,0.1,2,42,0,0,0,0,1,6,47,9,0.44,0,0.0,28,15,22,4,2,81.0,18,46,152,1,1,878,110,9,0,,373,3,0,2,2,394,3,4,2,1,24,0,0,2,0,63,28,60.9,0.0484131253362022,0.0,0.0484131253362022,0.0484131253362022,0.0096826250672404,0.0096826250672404,0.0048413125336202,0.0145239376008606,0.000484131253362,0.1452393760086067,0.0484131253362022,24.06132329209252,30.64550833781603,537.4341043571812,180.5809575040344,0.0048413125336202,0.0968262506724045,2.033351264120495,0.0,0.0,0.0,0.0,0.0484131253362022,0.2904787520172135,2.275416890801506,1.3555675094136632,0.7261968800430338,1.0650887573964496,0.193652501344809,0.0968262506724045,0.8714362560516407,2.227003765465304,7.358795051102743,0.0484131253362022,42.50672404518559,5.325443786982248,0.4357181280258203,0.0,18.05809575040344,0.1452393760086067,0.0,0.0968262506724045,0.0968262506724045,19.07477138246369,0.1452393760086067,0.193652501344809,0.0968262506724045,1.1619150080688545,0.0,0.0,0.0968262506724045,0.0,3.0500268961807424,1.3555675094136632,DF,,defense,0
Denzel Dumfries,nl NED,"DF,FW",Inter,it Serie A,28.0,1996.0,28,19,1865,20.7,7,2,9,7,0,0,5.4,5.4,3.2,8.6,0.4,36,19,52.8,1.74,0.92,0.19,0.37,0.15,603,831,72.6,9776,2992,2.8,21,22,21,9,54,0,2,3,51,55,2.53,4,0.18,25,15,12,9,4,51.9,6,31,26,27,1,1047,35,95,13,28.9,534,55,15,27,14,665,173,4,0,0,53,4,2,0,0,65,57,76.0,0.3378016085790885,0.096514745308311,0.4343163538873995,0.3378016085790885,0.2605898123324396,0.2605898123324396,0.1544235924932976,0.4150134048257372,0.0193029490616622,1.737265415549598,0.9168900804289544,29.099195710455763,40.101876675603215,471.76407506702407,144.38605898123325,0.1351206434316353,1.0134048257372654,1.061662198391421,1.0134048257372654,0.4343163538873995,2.6058981233243967,0.0,0.096514745308311,0.1447721179624664,2.46112600536193,1.206434316353887,0.7238605898123325,0.5790884718498659,0.4343163538873995,0.193029490616622,0.2895442359249329,1.4959785522788205,1.2546916890080428,1.3029490616621984,50.525469168900806,1.6890080428954422,4.584450402144772,0.6273458445040214,25.769436997319037,2.6541554959785523,0.7238605898123325,1.3029490616621984,0.675603217158177,32.09115281501341,8.3485254691689,0.193029490616622,0.0,2.557640750670241,0.193029490616622,0.096514745308311,0.0,0.0,3.136729222520108,2.7506702412868638,DF,FW,defense,1
Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,32.0,1991.0,25,23,2083,23.1,0,0,0,0,0,0,0.8,0.8,0.5,1.3,0.06,12,3,25.0,0.52,0.13,0.0,0.0,0.07,1778,1953,91.0,32940,10612,1.0,6,157,6,0,5,0,2,10,142,19,0.82,3,0.13,17,10,8,7,2,57.9,13,30,79,7,2,2127,258,21,0,0.0,1341,20,0,9,3,1556,3,5,0,0,7,0,0,0,1,104,51,62.2,0.0,0.0,0.0,0.0,0.0345655304848775,0.0345655304848775,0.0216034565530484,0.056168987037926,0.0025924147863658,0.5184829572731637,0.1296207393182909,76.82189150264043,84.3831012962074,1423.2357177148344,458.5117618819011,0.0432069131060969,0.2592414786365818,6.7834853576572245,0.2592414786365818,0.0,0.2160345655304849,0.0,0.0864138262121939,0.4320691310609698,6.13538166106577,0.7345175228036487,0.4320691310609698,0.3456553048487757,0.3024483917426788,0.0864138262121939,0.5616898703792607,1.2962073931829092,3.4133461353816608,0.3024483917426788,91.90110417666828,11.14738358137302,0.9073451752280364,0.0,57.94047047527605,0.8641382621219396,0.0,0.3888622179548727,0.1296207393182909,67.2299567930869,0.1296207393182909,0.2160345655304849,0.0,0.3024483917426788,0.0,0.0,0.0,0.0432069131060969,4.493518963034085,2.2035525684109456,DF,,defense,2
Aron Dønnum,no NOR,"DF,MF",Toulouse,fr Ligue 1,26.0,1998.0,32,31,2689,29.9,2,2,4,2,0,0,2.1,2.1,4.6,6.7,0.22,31,5,16.1,1.04,0.17,0.06,0.4,0.07,880,1213,72.5,16244,5509,5.6,45,73,50,14,117,32,7,26,126,92,3.08,11,0.37,56,35,25,24,7,56.4,28,84,37,42,1,1542,58,72,47,45.2,862,94,26,44,38,913,142,6,0,0,38,3,0,0,0,171,12,41.4,0.0669393826701375,0.0669393826701375,0.1338787653402751,0.0669393826701375,0.0702863518036444,0.0702863518036444,0.1539605801413164,0.2242469319449609,0.0073633320937151,1.0375604313871327,0.1673484566753439,29.453328374860543,40.598735589438455,543.6816660468576,184.384529564894,0.1874302714763852,1.506136110078096,2.4432874674600225,1.67348456675344,0.4685756786909631,3.9159538862030496,1.0710301227222014,0.2342878393454815,0.8702119747117888,4.217181108218669,1.874302714763853,1.171439196727408,0.83674228337672,0.8032725920416511,0.2342878393454815,0.9371513573819265,2.811454072145779,1.2383785793975457,1.4057270360728895,51.61026403867609,1.94124209743399,2.409817776124953,1.5730754927482336,28.8508739308293,3.146150985496467,0.8702119747117888,1.4726664187430272,1.2718482707326144,30.557828188917817,4.752696169579769,0.2008181480104127,0.0,1.2718482707326144,0.1004090740052063,0.0,0.0,0.0,5.723317218296764,0.4016362960208255,DF,MF,defense,1
Kingsley Ehizibue,nl NED,DF,Udinese,it Serie A,29.0,1995.0,33,30,2498,27.8,0,1,1,0,0,0,1.2,1.2,2.2,3.5,0.12,14,4,28.6,0.5,0.14,0.0,0.0,0.09,753,982,76.7,12800,4096,1.8,22,29,21,16,61,0,1,1,55,51,1.84,2,0.07,55,35,31,18,6,61.0,23,78,70,22,5,1272,81,35,12,40.0,576,54,9,29,21,629,116,5,0,0,33,3,0,0,0,110,29,46.8,0.0,0.0360288230584467,0.0360288230584467,0.0,0.0432345876701361,0.0432345876701361,0.0792634107285828,0.1261008807045636,0.0043234587670136,0.5044035228182546,0.144115292233787,27.129703763010408,35.38030424339471,461.16893514811846,147.5740592473979,0.0648518815052041,0.7926341072858287,1.044835868694956,0.7566052842273819,0.5764611689351481,2.197758206565252,0.0,0.0360288230584467,0.0360288230584467,1.981585268214572,1.981585268214572,1.2610088070456364,1.1168935148118495,0.6485188150520417,0.2161729383506805,0.8286629303442755,2.810248198558847,2.522017614091273,0.7926341072858287,45.82866293034428,2.918334667734187,1.2610088070456364,0.432345876701361,20.752602081665334,1.945556445156125,0.3242594075260208,1.044835868694956,0.7566052842273819,22.66212970376301,4.179343474779824,0.1801441152922338,0.0,1.1889511609287429,0.1080864691753402,0.0,0.0,0.0,3.963170536429143,1.044835868694956,DF,,defense,1
Mikael Ellertsson,is ISL,"DF,MF",Venezia,it Serie A,22.0,2002.0,36,29,2470,27.4,2,2,4,2,0,0,1.1,1.1,1.6,2.7,0.1,21,4,19.0,0.77,0.15,0.1,0.5,0.05,431,607,71.0,6351,2076,1.8,20,23,8,1,28,0,2,2,36,46,1.68,5,0.18,58,26,37,14,7,54.1,17,75,79,20,0,938,59,51,16,38.1,460,33,10,48,19,518,92,2,0,0,22,5,0,0,0,74,16,50.0,0.0728744939271255,0.0728744939271255,0.145748987854251,0.0728744939271255,0.040080971659919,0.040080971659919,0.0582995951417004,0.0983805668016194,0.0036437246963562,0.7651821862348178,0.145748987854251,15.704453441295549,22.11740890688259,231.41295546558703,75.64372469635627,0.0655870445344129,0.728744939271255,0.8380566801619433,0.291497975708502,0.0364372469635627,1.0202429149797572,0.0,0.0728744939271255,0.0728744939271255,1.311740890688259,2.11336032388664,0.9473684210526316,1.3481781376518218,0.5101214574898786,0.2550607287449393,0.6194331983805669,2.7327935222672064,2.878542510121457,0.728744939271255,34.178137651821864,2.1497975708502026,1.8582995951417005,0.582995951417004,16.761133603238868,1.202429149797571,0.3643724696356275,1.7489878542510122,0.6923076923076923,18.874493927125503,3.3522267206477734,0.0728744939271255,0.0,0.8016194331983805,0.1821862348178137,0.0,0.0,0.0,2.696356275303644,0.582995951417004,DF,MF,defense,1
Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,30.0,1994.0,22,16,1457,16.2,0,0,0,0,0,0,0.4,0.4,0.2,0.6,0.04,4,0,0.0,0.25,0.0,0.0,,0.11,775,907,85.4,14645,4879,0.4,4,58,2,0,4,0,3,5,51,11,0.68,1,0.06,20,11,15,3,2,57.9,11,31,96,9,0,1092,100,12,3,37.5,624,17,1,14,6,709,4,2,1,0,25,0,0,0,0,53,29,53.7,0.0,0.0,0.0,0.0,0.0247083047357584,0.0247083047357584,0.0123541523678792,0.0370624571036376,0.0024708304735758,0.247083047357584,0.0,47.87234042553192,56.02608098833219,904.6328071379548,301.3795470144132,0.0247083047357584,0.247083047357584,3.582704186684969,0.123541523678792,0.0,0.247083047357584,0.0,0.185312285518188,0.3088538091969801,3.150308853809197,1.2354152367879203,0.6794783802333562,0.9265614275909404,0.185312285518188,0.123541523678792,0.6794783802333562,1.9148936170212765,5.929993136582018,0.5559368565545642,67.45367192862045,6.177076183939603,0.7412491420727523,0.185312285518188,38.54495538778312,1.0501029512697322,0.061770761839396,0.8647906657515443,0.3706245710363761,43.79547014413178,0.247083047357584,0.123541523678792,0.061770761839396,1.544269045984901,0.0,0.0,0.0,0.0,3.273850377487989,1.7913520933424845,DF,,defense,0
Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,27.0,1996.0,25,25,2135,23.7,1,1,2,1,0,0,2.0,2.0,0.4,2.5,0.1,12,3,25.0,0.51,0.13,0.08,0.33,0.18,1400,1522,92.0,22765,6356,0.3,5,52,2,0,1,0,3,1,55,16,0.67,4,0.17,38,23,28,6,4,73.9,30,68,163,9,0,1827,352,17,0,,953,20,0,6,1,1152,5,1,0,0,9,0,0,0,1,89,46,51.1,0.0421545667447306,0.0421545667447306,0.0843091334894613,0.0421545667447306,0.0843091334894613,0.0843091334894613,0.0168618266978922,0.1053864168618267,0.004215456674473,0.5058548009367682,0.126463700234192,59.01639344262295,64.1592505854801,959.6487119437938,267.9344262295082,0.0126463700234192,0.2107728337236534,2.1920374707259955,0.0843091334894613,0.0,0.0421545667447306,0.0,0.126463700234192,0.0421545667447306,2.3185011709601877,1.601873536299766,0.9695550351288056,1.180327868852459,0.2529274004683841,0.1686182669789227,1.2646370023419204,2.8665105386416867,6.871194379391101,0.3793911007025761,77.01639344262296,14.8384074941452,0.7166276346604217,0.0,40.17330210772833,0.8430913348946136,0.0,0.2529274004683841,0.0421545667447306,48.56206088992974,0.2107728337236534,0.0421545667447306,0.0,0.3793911007025761,0.0,0.0,0.0,0.0421545667447306,3.75175644028103,1.9391100702576116,DF,,defense,0
Emerson,br BRA,DF,Milan,it Serie A,25.0,1999.0,17,16,1377,15.3,0,0,0,0,0,0,0.4,0.4,0.7,1.1,0.07,10,2,20.0,0.65,0.13,0.0,0.0,0.04,784,909,86.2,12560,3198,1.1,15,44,14,5,45,0,0,3,68,33,2.16,1,0.07,45,28,24,16,5,47.1,14,59,56,23,0,1102,56,22,7,38.9,584,23,3,18,10,710,71,5,0,0,34,2,0,0,0,59,24,63.2,0.0,0.0,0.0,0.0,0.0261437908496732,0.0261437908496732,0.0457516339869281,0.0718954248366013,0.0045751633986928,0.6535947712418301,0.130718954248366,51.24183006535947,59.41176470588236,820.9150326797386,209.01960784313724,0.0718954248366013,0.9803921568627452,2.8758169934640523,0.915032679738562,0.326797385620915,2.9411764705882355,0.0,0.0,0.196078431372549,4.444444444444445,2.9411764705882355,1.830065359477124,1.5686274509803924,1.0457516339869282,0.326797385620915,0.915032679738562,3.8562091503267975,3.660130718954248,1.5032679738562091,72.02614379084967,3.660130718954248,1.437908496732026,0.457516339869281,38.16993464052288,1.5032679738562091,0.196078431372549,1.1764705882352942,0.6535947712418301,46.40522875816994,4.640522875816993,0.326797385620915,0.0,2.2222222222222223,0.130718954248366,0.0,0.0,0.0,3.8562091503267975,1.5686274509803924,DF,,defense,3
Pervis Estupiñán,ec ECU,DF,Brighton,eng Premier League,26.0,1998.0,30,26,2402,26.7,1,1,2,1,0,0,1.2,1.2,2.1,3.3,0.12,28,9,32.1,1.05,0.34,0.04,0.11,0.04,1338,1610,83.1,20347,6261,2.5,26,105,34,18,119,37,0,5,132,58,2.17,4,0.15,65,43,33,25,7,66.7,37,102,65,28,2,1915,89,35,19,55.9,1023,59,9,34,27,1144,112,5,0,0,36,4,0,0,0,147,46,63.9,0.0374687760199833,0.0374687760199833,0.0749375520399667,0.0374687760199833,0.04496253122398,0.04496253122398,0.078684429641965,0.123646960865945,0.004496253122398,1.0491257285595337,0.3372189841798501,50.13322231473772,60.32472939217319,762.3771856786011,234.59200666111576,0.0936719400499583,0.9741881765195672,3.934221482098252,1.273938384679434,0.6744379683597003,4.458784346378018,1.3863447127393838,0.0,0.1873438800999167,4.945878434637802,2.435470441298918,1.611157368859284,1.2364696086594504,0.9367194004995836,0.2622814321398834,1.3863447127393838,3.8218151540383016,2.435470441298918,1.0491257285595337,71.7527060782681,3.334721065778518,1.311407160699417,0.7119067443796837,38.330557868442966,2.2106577851790177,0.3372189841798501,1.273938384679434,1.0116569525395502,42.86427976686095,4.196502914238135,0.1873438800999167,0.0,1.3488759367194003,0.1498751040799334,0.0,0.0,0.0,5.507910074937552,1.7235636969192338,DF,,defense,3
Wout Faes,be BEL,DF,Leicester City,eng Premier League,26.0,1998.0,34,30,2815,31.3,1,0,1,1,0,0,1.5,1.5,0.1,1.6,0.05,12,1,8.3,0.38,0.03,0.08,1.0,0.13,1376,1564,88.0,25369,9014,0.4,4,83,6,0,5,0,2,7,86,17,0.54,0,0.0,42,26,26,14,2,52.1,26,68,185,7,4,1906,318,27,5,83.3,1107,12,2,17,6,1268,1,4,0,0,23,0,0,0,0,90,45,55.6,0.0319715808170515,0.0,0.0319715808170515,0.0319715808170515,0.0479573712255772,0.0479573712255772,0.0031971580817051,0.0511545293072824,0.0015985790408525,0.3836589698046181,0.0319715808170515,43.99289520426288,50.00355239786856,811.0870337477797,288.1918294849023,0.0127886323268206,0.127886323268206,2.653641207815276,0.191829484902309,0.0,0.1598579040852575,0.0,0.063943161634103,0.2238010657193605,2.74955595026643,1.3428063943161634,0.8312611012433393,0.8312611012433393,0.4476021314387211,0.063943161634103,0.8312611012433393,2.1740674955595027,5.91474245115453,0.2238010657193605,60.93783303730018,10.16696269982238,0.8632326820603908,0.1598579040852575,35.39253996447602,0.3836589698046181,0.063943161634103,0.5435168738898757,0.191829484902309,40.53996447602132,0.0319715808170515,0.127886323268206,0.0,0.7353463587921848,0.0,0.0,0.0,0.0,2.877442273534636,1.4387211367673178,DF,,defense,0
Kiko Femenía,es ESP,DF,Villarreal,es La Liga,33.0,1991.0,28,27,2227,24.7,0,1,1,0,0,0,0.4,0.4,1.3,1.7,0.07,3,0,0.0,0.12,0.0,0.0,,0.12,1339,1506,88.9,22076,7230,2.1,16,108,24,14,47,0,1,8,112,43,1.74,5,0.2,50,34,34,14,2,57.9,40,90,62,14,3,1710,95,9,17,70.8,902,52,0,22,10,1036,44,7,0,0,21,0,0,0,0,102,5,29.4,0.0,0.0404131118096093,0.0404131118096093,0.0,0.0161652447238437,0.0161652447238437,0.0525370453524921,0.0687022900763358,0.0028289178266726,0.121239335428828,0.0,54.1131567130669,60.862146385271664,892.1598563089358,292.1867983834755,0.0848675348001796,0.6466097889537494,4.364616075437809,0.9699146834306244,0.5657835653345307,1.899416255051639,0.0,0.0404131118096093,0.3233048944768747,4.526268522676245,2.0206555904804677,1.3740458015267174,1.3740458015267174,0.5657835653345307,0.0808262236192186,1.6165244723843737,3.6371800628648407,2.505612932195779,0.5657835653345307,69.10642119443197,3.839245621912887,0.3637180062864841,0.6870229007633587,36.45262685226762,2.1014818140996856,0.0,0.8890884598114055,0.4041311180960934,41.86798383475528,1.778176919622811,0.2828917826672653,0.0,0.8486753480017962,0.0,0.0,0.0,0.0,4.122137404580153,0.2020655590480467,DF,,defense,3
Kilian Fischer,de GER,DF,Wolfsburg,de Bundesliga,23.0,2000.0,32,29,2297,25.5,1,0,1,1,0,0,0.3,0.3,0.5,0.8,0.03,6,1,16.7,0.24,0.04,0.17,1.0,0.05,976,1241,78.6,17089,5575,1.0,12,73,20,3,39,0,0,4,110,39,1.53,2,0.08,64,44,48,12,4,52.8,19,83,98,27,2,1529,87,20,10,43.5,704,51,5,31,9,794,89,7,0,0,34,0,0,0,0,84,21,36.8,0.0391815411406182,0.0,0.0391815411406182,0.0391815411406182,0.0117544623421854,0.0117544623421854,0.0195907705703091,0.0313452329124945,0.0011754462342185,0.2350892468437092,0.0391815411406182,38.24118415324336,48.62429255550718,669.5733565520244,218.43709185894647,0.0391815411406182,0.4701784936874184,2.8602525032651283,0.783630822812364,0.1175446234218546,1.5280801044841097,0.0,0.0,0.1567261645624728,4.309969525468001,2.5076186329995647,1.7239878101872008,1.8807139747496733,0.4701784936874184,0.1567261645624728,0.7444492816717457,3.25206791467131,3.839791031780584,1.0579016107966912,59.90857640400522,3.408794079233783,0.783630822812364,0.391815411406182,27.583804962995213,1.998258598171528,0.195907705703091,1.214627775359164,0.3526338702655638,31.110143665650845,3.4871571615150194,0.2742707879843273,0.0,1.3321723987810186,0.0,0.0,0.0,0.0,3.2912494558119287,0.8228123639529822,DF,,defense,3
Wesley Fofana,fr FRA,DF,Chelsea,eng Premier League,23.0,2000.0,14,14,1172,13.0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,0.07,3,0,0.0,0.23,0.0,0.0,,0.13,724,803,90.2,12262,3415,0.2,6,54,1,0,1,0,0,0,32,15,1.15,0,0.0,13,12,6,7,0,42.9,14,27,55,4,2,933,81,10,8,53.3,557,19,1,16,5,665,4,7,0,0,24,0,0,0,0,54,27,69.2,0.0,0.0,0.0,0.0,0.030716723549488,0.030716723549488,0.030716723549488,0.0614334470989761,0.0053754266211604,0.2303754266211604,0.0,55.59726962457338,61.66382252559728,941.6211604095564,262.2440273037543,0.015358361774744,0.4607508532423208,4.146757679180888,0.0767918088737201,0.0,0.0767918088737201,0.0,0.0,0.0,2.4573378839590445,0.9982935153583616,0.9215017064846416,0.4607508532423208,0.537542662116041,0.0,1.075085324232082,2.073378839590444,4.223549488054608,0.3071672354948805,71.6467576791809,6.220136518771331,0.7679180887372014,0.6143344709897611,42.77303754266212,1.4590443686006824,0.0767918088737201,1.2286689419795225,0.3839590443686007,51.06655290102388,0.3071672354948805,0.537542662116041,0.0,1.8430034129692832,0.0,0.0,0.0,0.0,4.146757679180888,2.073378839590444,DF,,defense,0
Jonas Föhrenbach,de GER,DF,Heidenheim,de Bundesliga,28.0,1996.0,27,22,1832,20.4,0,1,1,0,0,0,0.3,0.3,1.3,1.6,0.08,8,1,12.5,0.39,0.05,0.0,0.0,0.03,659,909,72.5,12027,5263,2.1,14,62,15,11,59,0,0,2,59,34,1.67,4,0.2,45,24,25,15,5,62.9,16,61,57,37,0,1112,72,17,7,41.2,521,36,4,16,3,584,50,3,0,0,14,1,0,0,0,67,14,45.2,0.0,0.0491266375545851,0.0491266375545851,0.0,0.0147379912663755,0.0147379912663755,0.0638646288209607,0.0786026200873362,0.0039301310043668,0.3930131004366812,0.0491266375545851,32.37445414847162,44.6561135371179,590.8460698689956,258.5534934497817,0.1031659388646288,0.6877729257641921,3.04585152838428,0.7368995633187773,0.5403930131004366,2.898471615720524,0.0,0.0,0.0982532751091703,2.898471615720524,2.210698689956332,1.1790393013100435,1.2281659388646289,0.7368995633187773,0.2456331877729257,0.7860262008733624,2.9967248908296944,2.800218340611354,1.8176855895196504,54.62882096069869,3.537117903930131,0.8351528384279476,0.343886462882096,25.594978165938866,1.7685589519650655,0.1965065502183406,0.7860262008733624,0.1473799126637554,28.68995633187773,2.4563318777292578,0.1473799126637554,0.0,0.6877729257641921,0.0491266375545851,0.0,0.0,0.0,3.2914847161572056,0.6877729257641921,DF,,defense,1
