id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,Comp
8260,Erling Haaland,35,2979,27,28.795336209237576,8,5.507687093690038,125,25,2,0,F S,Manchester City,24,25.7506607696414,32.735352732241154,5.163548586890101,EPL
13222,Thiago,38,3292,22,24.68977300822735,1,3.4500465877354145,84,24,7,0,F S,Brentford,14,17.83925338834524,22.693457752466202,4.9276386722922325,EPL
11363,Antoine Semenyo,37,3220,17,12.836786897853017,4,4.130169393494725,83,38,7,0,F M,"Bournemouth,Manchester City",16,11.31444920040667,20.870588455349207,7.893717190250754,EPL
8865,Ollie Watkins,37,2908,16,18.827725588344038,3,2.816021606326103,83,23,4,0,F S,Aston Villa,16,18.827725588344038,21.745904091745615,4.3408186649903655,EPL
6857,Morgan Gibbs-White,37,3142,15,11.671697720885277,4,4.5044658575206995,83,48,1,0,F M S,Nottingham Forest,14,10.910528883337975,17.26536614820361,5.41371457837522,EPL
8272,João Pedro,35,2698,15,15.723741941154003,5,3.983569510281086,73,29,5,0,F M S,Chelsea,15,15.723741941154003,19.279914382845163,4.795918667688966,EPL
5555,Dominic Calvert-Lewin,35,2732,14,18.671318570151925,1,1.5441157519817352,73,20,3,0,F S,Leeds,10,14.865511130541563,18.026230743154883,2.768353534862399,EPL
7254,Viktor Gyokeres,36,2255,14,13.871430788189173,1,2.6537387324497104,55,20,5,0,F S,Arsenal,11,11.587924215942621,14.775203138589859,3.2595408838242292,EPL
501,Danny Welbeck,37,2286,13,12.718900069594383,1,2.2625304386019707,56,20,5,0,F S,Brighton,12,10.435393424704671,14.984859207645059,4.79668786842376,EPL
11504,Eli Junior Kroupi,33,1708,13,8.849121669307351,0,1.81576990429312,52,22,5,0,F M S,Bournemouth,11,7.326783983036876,11.65668847411871,5.08306846767664,EPL
5735,Jean-Philippe Mateta,32,2225,12,15.977427493780851,0,1.2496193014085293,63,9,2,0,F S,Crystal Palace,8,12.93275199458003,15.170770466327667,2.393757389858365,EPL
6026,Richarlison,32,1926,11,9.866276641376317,4,3.4081881837919354,61,19,5,0,F M S,Tottenham,11,9.866276641376317,11.187864126637578,2.256451802328229,EPL
6552,Bryan Mbeumo,33,2676,11,13.309208107180893,3,5.091009698808193,73,45,4,0,F M S,Manchester United,11,13.309208107180893,22.316140696406364,6.068183907307684,EPL
8995,Hugo Ekitike,28,1835,11,11.932188130915165,4,2.49130567535758,65,21,0,0,F S,Liverpool,11,11.932188130915165,16.322998896241188,4.886437067762017,EPL
11974,Benjamin Sesko,30,1636,11,12.504127995111048,1,0.5977376587688923,61,9,2,0,F S,Manchester United,11,12.504127995111048,14.22715387493372,1.6295164097100496,EPL
13729,Zian Flemming,29,1795,11,9.554794699884951,0,0.6848367601633072,52,10,5,0,F S,Burnley,9,8.032457021065056,7.825265257619321,1.7185871880501509,EPL
5596,Harry Wilson,36,2751,10,5.759745923802257,7,5.503671173006296,78,37,7,0,M S,Fulham,10,5.759745923802257,11.091712068766356,4.132661418989301,EPL
7080,Matheus Cunha,33,2506,10,7.076101643964648,2,3.698060866445303,90,33,4,0,F M S,Manchester United,10,7.076101643964648,17.601462572813034,10.04429018124938,EPL
8497,Cole Palmer,26,2007,10,10.257518742233515,1,2.1231346298009157,64,24,5,0,F M S,Chelsea,5,5.69050582125783,16.862019807100296,10.53817812167108,EPL
11356,Enzo Fernández,36,3149,10,11.91719657368958,4,8.865934781730175,72,68,10,0,M S,Chelsea,8,10.394858876243234,27.90237918496132,16.159590516239405,EPL
12412,Morgan Rogers,37,3301,10,7.1458222679793835,6,7.475014166906476,84,48,7,0,F M,Aston Villa,10,7.1458222679793835,18.204907912760973,7.18029835447669,EPL
1228,Bruno Fernandes,35,3082,9,11.931805820204318,21,17.75713463127613,85,137,5,0,M,Manchester United,5,7.364792761392891,25.94416971784085,11.6638073772192,EPL
1776,Jarrod Bowen,38,3416,9,8.273593910038471,11,8.43197707645595,79,44,4,0,F M,West Ham,8,7.512425065040588,14.380666948854923,3.8775093499571085,EPL
2248,Casemiro,34,2649,9,6.577375870198011,2,3.177681438624859,52,36,9,1,M S,Manchester United,9,6.577375870198011,16.168739575892687,11.8755685351789,EPL
4105,Raúl Jiménez,36,2215,9,12.016586696729064,3,1.944130852818489,73,25,5,0,F S,Fulham,5,8.971911305561662,10.551293056458235,1.5579581297934055,EPL
5675,Ismaila Sarr,28,2181,9,11.543307237327099,1,2.200463268905878,48,19,2,0,F M S,Crystal Palace,6,9.259800650179386,12.695851609110832,3.182719247415662,EPL
8327,Bruno Guimarães,29,2467,9,6.597308051772416,5,3.8693104553967714,42,44,6,0,M S,Newcastle United,7,5.074970376677811,14.098117183893919,9.365775737911463,EPL
9983,Beto,37,1552,9,10.947674445807934,1,1.0041863042861223,43,12,3,0,F S,Everton,9,10.947674445807934,12.097216665744781,0.9316300563514233,EPL
8117,Nick Woltemade,33,1953,8,8.262036986649036,3,2.9012854490429163,32,22,0,0,F M S,Newcastle United,7,7.500868149101734,8.79227769561112,2.300962809473276,EPL
9156,Kevin Schade,35,2781,8,11.832689953967929,3,4.565257132053375,57,29,6,1,F M S,Brentford,8,11.071521116420627,17.37519696727395,3.947028372436762,EPL
9739,Kiernan Dewsbury-Hall,31,2649,8,4.330071024596691,4,6.574528481811285,39,36,6,0,M S,Everton,8,4.330071024596691,14.278130359947681,8.12063055485487,EPL
10746,Jaidon Anthony,37,2777,8,5.564454321749508,2,4.374400090426207,55,37,4,0,F M S,Burnley,8,5.564454321749508,12.432500068098307,5.8338369987905025,EPL
11966,Noah Okafor,28,1592,8,6.296696716919541,1,2.259315438568592,35,19,3,0,F M S,Leeds,8,6.296696716919541,10.915966423228383,3.821857213973999,EPL
12916,Thierno Barry,38,1921,8,9.149327086284757,0,1.003938363865018,38,12,3,0,F S,Everton,8,9.149327086284757,10.248973826877773,2.152141290716827,EPL
468,Callum Wilson,32,1229,7,7.60266119800508,1,1.0267592892050743,38,8,1,0,F M S,West Ham,7,7.60266119800508,6.896431270986795,0.6376099903136492,EPL
1250,Mohamed Salah,27,2163,7,8.837686643004417,7,6.428150682710111,67,49,1,0,F M S,Liverpool,6,8.076517805457115,17.373253114521503,6.297699823975563,EPL
6055,Phil Foden,33,2083,7,6.688582047820091,5,6.107132508419454,55,53,4,0,F M S,Manchester City,7,6.688582047820091,19.913979632779956,11.249179357662797,EPL
6681,Harvey Barnes,37,1947,7,8.050524456426501,1,3.1062511932104826,58,23,1,0,F M S,Newcastle United,7,8.050524456426501,12.753550255671144,4.153433019295335,EPL
7322,Bukayo Saka,31,2239,7,8.701195661909878,5,8.552797641605139,71,62,2,0,F M S,Arsenal,6,7.940026824362576,19.112561374902725,8.03783930838108,EPL
8706,Eberechi Eze,33,1928,7,4.807457456365228,2,2.63351690210402,63,17,1,0,F M S,"Arsenal,Crystal Palace",7,4.807457456365228,10.355983335524797,4.074069639667869,EPL
9556,William Osula,24,777,7,4.915395822376013,0,0.44665464758872986,23,6,0,0,F S,Newcastle United,7,4.915395822376013,5.110440414398909,0.374596425332129,EPL
9662,Dango Ouattara,32,2303,7,8.694322310388088,3,5.863189795985818,56,27,5,0,F M S,Brentford,7,8.694322310388088,13.248472003266215,2.525791243650019,EPL
9789,Brian Brobbey,31,1943,7,7.1118853986263275,1,1.5084331054240465,36,15,6,0,F S,Sunderland,7,7.1118853986263275,9.288086591288447,1.6009146478027105,EPL
10741,Marcus Tavernier,34,2779,7,9.397737859748304,4,6.158757623285055,70,52,6,0,M S,Bournemouth,5,7.875400157645345,17.828483875840902,8.152811899781227,EPL
11296,Cody Gakpo,36,2758,7,9.826099138706923,5,6.592332137748599,87,53,3,0,F M S,Liverpool,7,9.826099138706923,18.731607224792242,5.830895097926259,EPL
833,Virgil van Dijk,38,3420,6,4.891236560419202,0,0.3285368140786886,30,11,4,0,D,Liverpool,6,4.891236560419202,12.485559825785458,11.383180485107005,EPL
2203,Emiliano Buendía,36,1778,6,3.7844833629205823,2,3.626239098608494,49,30,6,0,M S,Aston Villa,6,3.7844833629205823,9.206152960658073,3.6858682241290808,EPL
6544,Lukas Nmecha,31,1076,6,8.14029767177999,1,1.684540869668126,30,11,0,0,F S,Leeds,4,5.856791136786342,6.9614828154444695,1.4674436636269093,EPL
7148,Wilson Isidor,32,1142,6,5.619414385408163,0,0,43,0,2,0,F S,Sunderland,6,5.619414385408163,6.032191339880228,0.6748491153120995,EPL
7698,Leandro Trossard,31,2026,6,6.75317111518234,6,4.988008487969637,53,36,2,0,F M S,Arsenal,6,6.75317111518234,13.572629373520613,4.960563652217388,EPL
8150,Anthony Gordon,26,1888,6,8.756197515875101,2,3.714877739548683,48,26,3,1,F M S,Newcastle United,3,6.472690913826227,10.976929228752851,4.042658658698201,EPL
9307,Iliman Ndiaye,32,2805,6,6.143797228112817,3,4.4570258148014545,43,30,2,0,M,Everton,4,4.6214595306664705,15.463790696114302,6.865662005729973,EPL
9788,Dominik Szoboszlai,36,3236,6,4.724170769564807,7,8.835168853402138,70,78,8,1,D F M,Liverpool,6,3.963001917116344,21.543240651488304,15.061629813164473,EPL
10948,Valentín Castellanos,18,1430,6,7.11984671279788,0,0.747508816421032,50,12,6,0,F S,West Ham,6,7.11984671279788,6.779488665983081,1.1389543628320098,EPL
12963,Evanilson,36,2810,6,11.830083925276995,1,3.069119781255722,72,30,2,0,F S,Bournemouth,6,11.830083925276995,15.950044002383947,3.485610034316778,EPL
13778,Igor Jesus,37,2379,6,7.199080093763769,4,2.280350387096405,70,15,2,0,F M S,Nottingham Forest,5,6.437911256216466,8.53495698235929,1.8483535712584853,EPL
6382,Pedro Neto,34,2667,5,5.149658527225256,6,7.933838244527578,46,53,2,1,F M S,Chelsea,5,5.149658527225256,19.275073874741793,9.826909113675356,EPL
7526,Martín Zubimendi,38,3040,5,2.944296659901738,1,1.087823610752821,27,19,4,0,D M S,Arsenal,5,2.944296659901738,13.476701468229294,11.17571103386581,EPL
7723,John McGinn,30,2221,5,2.999398436397314,4,4.862495846115053,28,39,5,0,M S,Aston Villa,5,2.999398436397314,10.930921144783497,5.892162735573947,EPL
8288,Tomas Soucek,35,2206,5,5.214208725839853,0,0.8217995762825012,25,11,3,1,M S,West Ham,5,5.214208725839853,7.2598637118935585,4.5387363182380795,EPL
8397,Florian Wirtz,33,2426,5,7.576831823214889,3,5.384264823049307,51,60,1,0,F M S,Liverpool,5,7.576831823214889,20.641500685364008,10.743050179444253,EPL
8651,Enzo Le Fée,36,2953,5,5.268677884712815,6,7.54641820769757,36,53,5,0,F M S,Sunderland,2,2.224039314314723,13.179932279512286,7.138605147600174,EPL
8981,Jéremy Doku,30,1783,5,3.9999447921290994,5,7.553412737324834,39,59,0,0,F M S,Manchester City,5,3.9999447921290994,18.843964545056224,9.702232458628714,EPL
9492,Crysencio Summerville,31,2509,5,5.6990333795547485,2,3.23570919316262,54,28,6,0,F M S,West Ham,5,5.6990333795547485,11.091377541422844,3.962690422311425,EPL
9910,Anton Stach,29,2394,5,2.9207701720297337,3,5.958144916221499,55,61,3,0,M S,Leeds,5,2.9207701720297337,10.147935139015317,6.20686737075448,EPL
10697,Ryan Gravenberch,36,3008,5,1.5315213510766625,3,2.368868850171566,38,29,5,0,M S,Liverpool,5,1.5315213510766625,13.042155539616942,10.718840256333351,EPL
10715,João Palhinha,33,2180,5,3.407368754968047,2,0.7690385403111577,33,8,8,0,D M S,Tottenham,5,3.407368754968047,4.779836506582797,3.3048387337476015,EPL
11592,Nico O&#039;Reilly,34,2646,5,6.7270112708210945,3,3.847439743578434,41,23,5,0,D M S,Manchester City,5,6.7270112708210945,21.241205548867583,14.797816466540098,EPL
11965,Tijjani Reijnders,28,1642,5,4.861917998641729,2,3.0732941813766956,49,18,2,0,F M S,Manchester City,5,4.861917998641729,13.1919761672616,7.1736231576651335,EPL
13364,Diego Gómez,32,2186,5,6.4177497662603855,1,2.0924463979899883,42,20,9,0,F M S,Brighton,5,6.4177497662603855,14.406207546591759,7.100968384183943,EPL
14395,Rayan,15,1146,5,2.6684105955064297,2,2.7789037879556417,28,14,1,0,M S,Bournemouth,5,2.6684105955064297,6.337880494073033,2.8229257110506296,EPL
500,Alex Iwobi,29,2473,4,2.403212903998792,3,3.629966888576746,39,42,3,0,M,Fulham,4,2.403212903998792,10.424585027620196,6.602384243160486,EPL
5304,Mikel Merino,22,1002,4,5.217843644320965,3,2.2901399955153465,22,12,1,0,F M S,Arsenal,4,5.217843644320965,8.36886066198349,3.8121333681046963,EPL
5553,Declan Rice,36,3111,4,3.7209608871489763,5,8.159449681639671,40,63,3,0,D M S,Arsenal,4,3.7209608871489763,18.490907587110996,12.956868270412087,EPL
7218,Cristian Romero,23,1878,4,1.8381627183407545,1,1.8169466238468885,17,12,9,2,D S,Tottenham,4,1.8381627183407545,6.1135033164173365,4.283094780519605,EPL
7365,Lucas Paquetá,18,1544,4,2.440835335291922,1,3.011969303712249,23,23,5,1,F M,West Ham,2,0.9184976601973176,4.265645559877157,1.5286574847996235,EPL
7814,Taiwo Awoniyi,17,441,4,4.346804939210415,1,1.3198657557368279,15,6,2,0,F S,Nottingham Forest,4,4.346804939210415,5.521583408117294,1.5340364016592503,EPL
8094,Mathis Cherki,33,1792,4,4.64134069904685,12,10.784712422639132,55,60,1,0,F M S,Manchester City,4,4.64134069904685,20.810218203812838,11.157610276713967,EPL
8378,Malick Thiaw,35,2968,4,5.898031393066049,0,0.8268706873059273,28,6,4,0,D S,Newcastle United,4,5.898031393066049,9.148333224467933,8.644866692833602,EPL
8859,Mikkel Damsgaard,33,2085,4,2.9744047094136477,4,6.468690361827612,30,42,0,0,M S,Brentford,4,2.9744047094136477,12.347467929124832,6.4731036853045225,EPL
9154,Elliot Anderson,38,3329,4,3.4442944694310427,4,4.842637189663947,44,55,8,0,M S,Nottingham Forest,3,2.6831256318837404,16.282568987458944,11.957895617932081,EPL
9749,Donyell Malen,21,600,4,4.73893653601408,1,0.36938193812966347,26,7,0,0,F M S,Aston Villa,4,4.73893653601408,6.387579720467329,1.917095586657524,EPL
9780,Mathys Tel,31,1324,4,2.8263100758194923,1,3.4139982480555773,35,29,1,0,F M S,Tottenham,4,2.8263100758194923,6.1857428681105375,2.608160737901926,EPL
10050,Micky van de Ven,35,3049,4,2.4525543581694365,1,1.0142897926270962,16,5,9,1,D,Tottenham,4,2.4525543581694365,5.581554230302572,5.243820492178202,EPL
10751,Brenden Aaronson,37,2517,4,5.881288753822446,5,5.662709843367338,46,34,3,0,F M S,Leeds,4,5.881288753822446,13.203591203317046,3.4881920777261257,EPL
11070,Jørgen Strand Larsen,36,2353,4,6.514206910505891,1,0.6865616654977202,44,10,4,0,F S,"Crystal Palace,Wolverhampton Wanderers",3,4.991869203746319,7.06976137124002,2.5690375342965126,EPL
11269,Jack Hinshelwood,27,1773,4,4.76202392950654,3,2.3572685150429606,37,16,0,0,D M S,Brighton,4,4.76202392950654,11.615752866491675,5.945451917126775,EPL
11944,Patrick Dorgu,26,1436,4,2.987284906208515,4,3.1112868897616863,25,27,5,0,D M S,Manchester United,4,2.987284906208515,6.977159338071942,1.9963069763034582,EPL
12408,Daniel Muñoz,29,2417,4,3.147003997117281,3,5.066070262342691,26,27,7,0,D,Crystal Palace,4,3.147003997117281,10.425639127381146,4.4382075956091285,EPL
13717,Chemsdine Talbi,28,1556,4,2.32377387303859,1,0.6003798525780439,25,12,0,0,F M S,Sunderland,4,2.32377387303859,3.2277513165026903,1.188907701522112,EPL
592,Ross Barkley,21,818,3,1.9129743836820126,1,2.0321620935574174,18,10,1,0,M S,Aston Villa,3,1.9129743836820126,6.251385242678225,4.001594062894583,EPL
1653,Michael Keane,33,2586,3,3.5690636690706015,1,0.13012627139687538,26,2,1,1,D S,Everton,3,3.5690636690706015,5.3534705666825175,4.28355781827122,EPL
1679,Dominic Solanke,15,989,3,3.586364097893238,0,0.5976490452885628,20,6,1,0,F S,Tottenham,3,3.586364097893238,4.704602524638176,1.6908956598490477,EPL
4456,Chris Wood,15,913,3,3.365151971578598,0,0.321694266051054,23,5,0,0,F S,Nottingham Forest,3,3.365151971578598,3.2678276151418686,0.5070263929665089,EPL
5232,Alexander Isak,14,717,3,3.2453083600848913,1,0.8461103290319443,17,2,0,0,F S,Liverpool,3,3.2453083600848913,4.25296457670629,0.9801311492919922,EPL
5543,Gabriel Jesus,14,395,3,3.9764807410538197,0,0.20858897641301155,19,3,3,0,F S,Arsenal,3,3.9764807410538197,4.36402528360486,1.2694791033864021,EPL
5613,Gabriel,32,2748,3,4.649077512323856,4,2.7250300347805023,27,7,4,0,D S,Arsenal,3,4.649077512323856,8.894044917076826,8.309922948479652,EPL
5659,Nordi Mukiele,32,2793,3,2.778892433270812,3,2.752836622297764,26,23,5,0,D,Sunderland,3,2.778892433270812,9.07671518996358,6.988744452595711,EPL
6063,Jacob Murphy,33,1630,3,3.1199456304311752,2,4.785552207380533,42,23,2,0,D F M S,Newcastle United,3,3.1199456304311752,8.429972594603896,2.7332380525767803,EPL
6456,Callum Hudson-Odoi,30,1857,3,2.9516881722956896,4,3.9338085064664483,30,44,0,0,M S,Nottingham Forest,3,2.9516881722956896,11.127739728428423,5.728919830173254,EPL
6615,Trevoh Chalobah,34,2781,3,1.84148343000561,0,0.6305756159126759,16,5,3,1,D S,Chelsea,3,1.84148343000561,14.728520268574357,14.596847238019109,EPL
6722,Konstantinos Mavropanos,31,2518,3,2.791105939541012,0,0.4895833916962147,23,4,2,0,D S,West Ham,3,2.791105939541012,4.458088889718056,4.093825729563832,EPL
6837,Ryan Sessegnon,27,1830,3,2.04829409904778,1,2.2284331284463406,16,14,0,0,D M S,Fulham,3,2.04829409904778,8.259379532188177,5.088316984474659,EPL
6937,Georginio Rutter,32,1784,3,2.933251672424376,3,4.598605487495661,42,25,2,0,F M S,Brighton,3,2.933251672424376,10.858153810724616,4.214052898809314,EPL
7166,Mathias Jensen,36,2258,3,1.5882399883121252,1,5.333177657797933,29,33,3,0,M S,Brentford,3,1.5882399883121252,10.393253115937114,7.005861360579729,EPL
7208,Samuel Chukwueze,23,1052,3,2.3333342373371124,4,2.836030565202236,25,24,0,0,M S,Fulham,3,2.3333342373371124,7.104950949549675,2.852319191209972,EPL
7230,Emile Smith-Rowe,37,1933,3,4.261428236961365,0,1.417598308995366,36,18,1,0,M S,Fulham,3,4.261428236961365,8.591270301491022,4.14689252525568,EPL
7498,Lyle Foster,26,1375,3,3.5921845473349094,2,1.145955815911293,20,10,4,0,F M S,Burnley,3,3.5921845473349094,5.975080406293273,2.1302394028753042,EPL
7603,Marc Guehi,35,3150,3,4.697336498647928,3,2.726592278573662,32,18,6,0,D,"Crystal Palace,Manchester City",3,4.697336498647928,17.67278046440333,15.488122279755771,EPL
7768,Mason Mount,23,1021,3,1.7446828484535217,0,1.3764615170657635,19,14,2,0,M S,Manchester United,3,1.7446828484535217,6.608267386443913,4.634791788645089,EPL
8211,Amine Adli,31,1036,3,3.5744741037487984,1,1.2779199946671724,20,17,2,0,M S,Bournemouth,3,3.5744741037487984,6.13513302244246,2.1690841764211655,EPL
8393,Omar Marmoush,21,693,3,3.76536438241601,3,2.126938968896866,30,12,3,0,F M S,Manchester City,3,3.76536438241601,6.192776508629322,0.7863435056060553,EPL
8864,Matthew Cash,35,3040,3,1.2179190125316381,3,3.2148889815434813,30,31,9,0,D S,Aston Villa,3,1.2179190125316381,10.301109017804265,8.072564328089356,EPL
8875,Tolu Arokodare,33,1357,3,7.426559334620833,1,1.1596579402685165,46,11,1,0,F S,Wolverhampton Wanderers,3,6.665390497073531,5.404460851103067,1.1024699872359633,EPL
9451,Chimuanya Ugochukwu,35,2407,3,2.6224562898278236,1,0.4493608232587576,22,10,1,1,M S,Burnley,3,2.6224562898278236,7.2667165994644165,4.90908182784915,EPL
9453,Moisés Caicedo,33,2811,3,1.5309751015156507,1,2.626823216676712,27,18,11,1,M S,Chelsea,3,1.5309751015156507,17.209235347807407,15.360051840543747,EPL
10806,Kaoru Mitoma,25,1723,3,4.789182621985674,1,3.54316034540534,32,30,5,0,F M S,Brighton,3,4.789182621985674,11.286602273583412,4.618424783460796,EPL
10807,Jan Paul van Hecke,36,3214,3,3.358578664250672,3,1.0255657620728016,23,12,9,0,D,Brighton,3,3.358578664250672,14.122217744588852,13.213500533252954,EPL
10809,Keane Lewis-Potter,36,1949,3,3.214926864951849,3,2.714283775538206,31,19,1,0,D F M S,Brentford,3,3.214926864951849,7.842858789488673,3.1916828025132418,EPL
10945,Santiago Bueno,29,2549,3,1.995275340974331,1,0.9024237375706434,10,10,4,0,D S,Wolverhampton Wanderers,3,1.995275340974331,4.350156765431166,3.939035897143185,EPL
11385,Yasin Ayari,29,1918,3,2.1179441660642624,3,1.4007999636232853,41,15,1,0,M S,Brighton,3,2.1179441660642624,7.900783270597458,5.4767448622733355,EPL
11707,Jurriën Timber,30,2475,3,4.030840836465359,5,2.5891424333676696,25,28,5,0,D S,Arsenal,3,4.030840836465359,11.438589019700885,8.65939543582499,EPL
12149,Alex Scott,37,2915,3,3.5001351330429316,1,2.8919121669605374,44,26,5,0,M S,Bournemouth,3,3.5001351330429316,15.246188033372164,10.991569228470325,EPL
12756,Rodrigo Gomes,22,951,3,2.28443655744195,0,0.15131350979208946,21,3,0,0,D F M S,Wolverhampton Wanderers,3,2.28443655744195,3.37700173817575,1.0081436019390821,EPL
12759,Yankuba Minteh,34,2410,3,4.752463513985276,4,5.841520894318819,41,44,3,0,M S,Brighton,3,4.752463513985276,16.411175997927785,8.573732296004891,EPL
12948,Mateus Fernandes,36,3044,3,1.8216427816078067,4,3.336049569770694,28,37,6,0,M S,West Ham,3,1.8216427816078067,10.3192302826792,6.989333409816027,EPL
13484,Mateus Mané,27,1784,3,1.9724454693496227,1,3.281726311892271,41,30,0,0,M S,Wolverhampton Wanderers,3,1.9724454693496227,5.257462016772479,2.4831578764133155,EPL
87,Joelinton,27,1958,2,2.178690475411713,1,1.8613738622516394,32,17,9,0,M S,Newcastle United,2,2.178690475411713,10.018592189997435,7.250156426802278,EPL
668,Idrissa Gueye,25,2120,2,1.9142106398940086,3,1.693690698593855,29,13,1,1,M,Everton,2,1.9142106398940086,9.138687188737094,6.896284964866936,EPL
675,Jack Grealish,20,1645,2,3.084938551299274,6,4.558330744504929,26,38,2,1,F M S,Everton,2,3.084938551299274,9.290637398138642,3.2924681939184666,EPL
702,Tammy Abraham,12,253,2,2.0484648095443845,0,0.1292063184082508,9,4,0,0,F S,Aston Villa,2,2.0484648095443845,2.102262650616467,0.05544457584619522,EPL
1018,Josh Cullen,18,1533,2,1.0142266415059566,2,1.8168634045869112,11,13,2,0,M,Burnley,2,1.0142266415059566,6.162752605974674,4.625554047524929,EPL
1433,Federico Chiesa,26,247,2,1.6658269949257374,1,1.4720365405082703,16,3,3,0,M S,Liverpool,2,1.6658269949257374,3.722939472645521,0.7541015595197678,EPL
1665,James Tarkowski,37,3330,2,2.8690776508301497,3,2.0567114762961864,20,18,8,0,D,Everton,2,2.8690776508301497,6.824133190326393,5.569046746008098,EPL
3635,Bernardo Silva,38,2917,2,2.899573851376772,4,5.2828731667250395,30,47,9,0,M S,Manchester City,2,2.899573851376772,25.18876053020358,19.402738712728024,EPL
4419,Adam Armstrong,14,1170,2,2.8085783179849386,2,1.501315450295806,18,6,3,0,F M,Wolverhampton Wanderers,1,2.0474094804376364,2.8539646565914154,0.716374509036541,EPL
5220,Kai Havertz,12,582,2,4.895509898662567,3,1.456983646377921,18,11,1,0,F M S,Arsenal,2,4.895509898662567,4.521999087184668,0.751641895622015,EPL
5722,Ibrahim Sangare,28,2111,2,1.5703946938738227,2,1.4491914678364992,16,12,5,0,M S,Nottingham Forest,2,1.5703946938738227,7.422331970185041,5.2894406747072935,EPL
6377,Joe Rodon,35,2954,2,1.8460459671914577,0,0.4614792335778475,18,9,3,0,D S,Leeds,2,1.8460459671914577,6.242629060521722,5.799875162541866,EPL
6482,Eddie Nketiah,12,396,2,1.942964792251587,0,0.9605132089927793,15,7,2,0,M S,Crystal Palace,2,1.942964792251587,2.89599169138819,0.14879368524998426,EPL
6835,Tom Cairney,24,747,2,0.8124629594385624,0,0.6888010948896408,17,11,3,0,M S,Fulham,2,0.8124629594385624,4.332617878913879,3.375612545758486,EPL
6963,Justin Kluivert,20,934,2,2.293420127592981,0,2.294822184368968,17,22,5,0,M S,Bournemouth,2,2.293420127592981,5.311763904988766,2.3175806514918804,EPL
7078,Sean Longstaff,23,999,2,1.3776587545871735,2,2.7682253569364548,16,25,2,0,M S,Leeds,2,1.3776587545871735,3.445849686861038,1.8182370737195015,EPL
7352,Tyler Adams,25,1805,2,0.9289743825793266,2,1.2302900850772858,10,7,8,0,M S,Bournemouth,2,0.9289743825793266,6.869911018759012,5.867583338171244,EPL
7438,James Garner,38,3417,2,2.075645294971764,7,6.066574491560459,45,56,12,0,D M,Everton,2,2.075645294971764,11.283361876383424,8.333431598730385,EPL
7753,James Justin,29,1895,2,2.5627669915556908,1,2.572751060128212,24,13,4,0,D M S,Leeds,2,2.5627669915556908,5.141626592725515,2.756110928952694,EPL
8044,Joshua Zirkzee,24,573,2,3.846635088324547,1,1.2162351589649916,25,11,3,0,F M S,Manchester United,2,3.846635088324547,6.710166962817311,2.60221391543746,EPL
8067,Reece James,29,1927,2,1.2280184961855412,4,3.9933422207832336,22,27,4,0,D M S,Chelsea,2,1.2280184961855412,11.531630601733923,9.75475050136447,EPL
8127,Amad Diallo Traore,32,2341,2,5.7300354186445475,3,5.647227294743061,54,40,2,0,D M S,Manchester United,2,5.7300354186445475,18.681302284821868,10.051697205752134,EPL
8204,Neco Williams,37,3203,2,1.8705778289586306,3,4.3956019571051,46,36,6,1,D S,Nottingham Forest,2,1.8705778289586306,12.105098510161042,9.009608807042241,EPL
8379,Alexis Mac Allister,37,2683,2,4.071707676164806,4,2.849602391012013,52,34,7,0,M S,Liverpool,2,4.071707676164806,13.185968162491918,8.344642542302608,EPL
8700,Xavi Simons,28,1768,2,2.7162908166646957,5,4.650560335256159,42,34,5,1,F M S,Tottenham,2,2.7162908166646957,9.529860531911254,5.203196081332862,EPL
8845,Hee-Chan Hwang,26,1469,2,2.6617424860596657,2,1.8815556205809116,19,15,5,0,F M S,Wolverhampton Wanderers,1,1.9005736485123634,5.158048531040549,1.74687934294343,EPL
8941,Jacob Ramsey,28,1421,2,1.2112666741013527,3,1.5663878619670868,16,22,3,1,M S,Newcastle United,2,1.2112666741013527,5.487635789439082,4.252015369012952,EPL
8961,Rúben Dias,26,2142,2,0.43706189282238483,0,0.42255035135895014,10,7,3,0,D S,Manchester City,2,0.43706189282238483,14.686573913320899,14.24906044639647,EPL
9017,Malo Gusto,34,2306,2,1.9418211746960878,3,3.805633621290326,12,27,3,1,D M S,Chelsea,2,1.9418211746960878,16.337898954749107,13.553333889693022,EPL
9021,Pape Sarr,26,1347,2,2.047363305464387,4,2.4335668282583356,17,11,3,0,M S,Tottenham,2,2.047363305464387,7.017087802290916,4.9591697268188,EPL
9024,Yeremi Pino,34,2134,2,4.372978935018182,2,8.502093791030347,45,48,4,0,F M S,Crystal Palace,2,4.372978935018182,13.46667707618326,4.587377788498998,EPL
9667,Amadou Onana,25,1793,2,2.772524105384946,0,0.5039298757910728,19,7,3,0,M S,Aston Villa,2,2.772524105384946,6.815283706411719,5.313166355714202,EPL
9767,Habib Diarra,20,1414,2,3.2528567891567945,2,0.644760662689805,26,7,6,0,M S,Sunderland,1,2.4916879516094923,4.116263935342431,1.8810110297054052,EPL
9790,Josko Gvardiol,18,1374,2,1.8614049591124058,2,0.43760474771261215,17,4,2,0,D S,Manchester City,2,1.8614049591124058,10.09633487649262,9.548274146392941,EPL
